recipe_name,time_preparation(min),calories(kcal),ingredients_list,gluten_free,egg_free,sucrose_fructose_free,low_sodium,lactose_free,recipe_url,recipe_image_url
Sopa de lentejas con pimientos,90.0,375.0,"['lentejas', 'pimiento rojo', 'pimiento verde', 'pimiento amarillo', 'cebolla', 'tomate', 'dientes de ajo', 'perejil', 'laurel', 'aceite de oliva suave', 'pimienta negra', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/sopa-lentejas-pimientos_268.html,https://content-recetas.lecturas.com/medio/2018/07/19/sopa-de-lentejas-con-pimientos_a8d62d6d_800x800.jpg
Crema de garbanzos y zanahorias,50.0,215.0,"['garbanzos', 'cebolla', 'zanahorias', 'calabazas', 'pencas de apio', 'comino molido', 'canela en rama', 'leche evaporada', 'aceite de oliva', 'pimienta negra', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/crema-garbanzos-y-zanahorias_319.html,https://content-recetas.lecturas.com/medio/2018/07/19/crema-de-garbanzos-y-zanahorias_5a1601b1_800x800.jpg
Sopa de tomate con albahaca y mozzarella,25.0,245.0,"['tomate', 'cebolleta', 'diente de ajo', 'albahaca', 'queso mozzarella en bolitas', 'vinagre de manzana', 'aceite de oliva', 'pimienta negra', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/sopa-tomate-albahaca-y-mozzarella_450.html,https://content-recetas.lecturas.com/medio/2018/07/19/sopa-de-tomate-con-albahaca-y-mozzarela_fcc1efa0_800x800.jpg
Sopa de tomates y frutas rojas,20.0,160.0,"['tomates cereza', 'frutas rojas', 'diente de ajo', 'albahaca', 'pasta brick', 'vinagre de módena', 'sal', 'aceite de oliva']",1,0,0,0,1,https://www.lecturas.com/recetas/sopa-tomates-y-frutas-rojas_613.html,https://content-recetas.lecturas.com/medio/2018/07/19/sopa-de-tomates-y-frutas-rojas_57e35745_800x800.jpg
Crema de espárragos verdes,30.0,175.0,"['espárrago verde', 'puerro', 'caldo de verduras', 'patata', 'guisantes congelados', 'cebollino', 'sal', 'pimienta rosa', 'aceite de oliva']",1,0,0,0,1,https://www.lecturas.com/recetas/crema-esparragos-verdes_883.html,https://content-recetas.lecturas.com/medio/2018/07/19/crema-de-esparragos-verdes_4e970999_800x800.jpg
Alcachofas en tempura,35.0,,"['alcachofas', 'harina', 'harina', 'yema de huevo', 'agua muy fría', 'salsa de soja', 'limones', 'aceite de girasol', 'aceite de oliva', 'aceite de oliva', 'huevo', 'cebollita', 'limones el zumo', 'mostaza de dijon', 'wasabi', 'salsa de soja', 'apios con hojas', 'nueces peladas', 'pimienta', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/alcachofas-tempura_8187.html,https://content-recetas.lecturas.com/medio/2020/01/13/alcachofas_en_tempura_5b5bb427_800x800.jpg
Alcachofas al horno con vinagreta,45.0,,"['alcachofas', 'tomillo', 'naranja', 'limón', 'aceite de oliva', 'aceite de oliva', 'pimienta', 'sal', 'vinagre de jerez', 'cebollitas en vinagre', 'alcaparras en vinagre', 'eneldo']",1,1,0,0,1,https://www.lecturas.com/recetas/alcachofas-horno-vinagreta_8188.html,https://content-recetas.lecturas.com/medio/2020/01/13/alcachofas_al_horno_con_vinagreta_c56d8438_800x800.jpg
Alcachofas con chantilly de foie,40.0,,"['alcachofas', 'foie', 'nata líquida', 'cebolleta', 'caldo de pollo', 'pedro ximénez', 'limón', 'bayas de pimienta rosa', 'aceite de oliva', 'sal', 'pimienta']",1,0,0,0,0,https://www.lecturas.com/recetas/alcachofas-chantilly-foie_8189.html,https://content-recetas.lecturas.com/medio/2020/01/13/alcachofas_con_chantilly_de_foie_26ebbdde_800x800.jpg
"Timbal de gambas, patata y alcachofa",90.0,,"['alcachofas', 'colas de gamba peladas', 'diente de ajo', 'limón', 'perejil', 'patatas medianas', 'mantequilla', 'pimentón dulce', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/timbal-gambas-patata-y-alcachofa_8193.html,https://content-recetas.lecturas.com/medio/2020/01/13/timbal_de_gambas_patata_y_alcachofa_dffd611e_800x800.jpg
Alcachofas rellenas gratinadas,70.0,,"['alcachofas', 'cebolleta', 'champiñones', 'espinacas', 'yemas de huevo', 'limón', 'queso blanco', 'queso mozzarella rallado', 'aceite de oliva', 'diente de ajo', 'pimienta', 'beicon', 'caldo', 'perejil', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/alcachofas-rellenas-gratinadas_8206.html,https://content-recetas.lecturas.com/medio/2020/01/13/alcachofas_rellenas_gratinadas_0adf3a1e_800x800.jpg
Wok de germinados y col morada,30.0,,"['germinados de alubias mungo', 'col lombarda', 'ajos tiernos', 'apio', 'jengibre fresco picado', 'cúrcuma en polvo', 'pimentón', 'comino', 'uvas pasas', 'sal', 'pimienta', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/wok-germinados-y-col-morada_8734.html,https://content-recetas.lecturas.com/medio/2020/01/13/wok_de_germinados_y_col_morada_50089d94_800x800.jpg
Milhojas de verduras asadas con anchoas,40.0,299.0,"['berenjenas', 'cebolla grande', 'pimientos rojos', 'tomates', 'filetes de anchoa en aceite de oliva', 'tomillo', 'aceite de oliva virgen extra', 'vinagre de jerez', 'ajo molido', 'pimienta', 'sal']",1,1,0,0,1,https://www.lecturas.com/recetas/lasana-verduras-escalivadas-anchoas_8580.html,https://content-recetas.lecturas.com/medio/2020/01/10/paso_a_paso_para_realizar_lasana_de_verduras_escalivadas_con_anchoas_resultado_final_85f57083_800x800.jpg
Brochetas de trufas de coliflor y anacardos,30.0,,"['anacardos remojados previamente en agua durante 3 horas', 'coliflores', 'levadura', 'sal', 'zumo de limón', 'mostaza de dijon', 'sirope de agave', 'leche de coco', 'aceite de oliva', 'sal', 'aguacate', 'pepino', 'tomates cereza', 'dátiles']",1,1,0,0,1,https://www.lecturas.com/recetas/brochetas-trufas-coliflor-y-anacardos_8166.html,https://content-recetas.lecturas.com/medio/2020/01/09/brochetas_de_trufas_de_coliflor_y_anacardos_ea25150e_800x800.jpg
Flor de acelgas con dátiles,25.0,225.0,"['acelgas verdes y rojas', 'piñones', 'arándanos secos', 'dátiles', 'vinagre de manzana', 'limones', 'perejil', 'aceite', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/flor-acelgas-datiles_8878.html,https://content-recetas.lecturas.com/medio/2020/01/09/paso_a_paso_para_realizar_flor_de_acelgas_con_datiles_resultado_final_1f03b250_800x800.jpg
Rollitos de acelga con quinoa,45.0,,"['acelgas grandes', 'perejil', 'quinoa', 'beicon', 'sal', 'zanahoria', 'ajo', 'salsa de tomate', 'salsa bechamel', 'cebolla', 'queso mozzarella rallado', 'aceite', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/rollitos-acelga-quinoa_8524.html,https://content-recetas.lecturas.com/medio/2020/01/08/paso_a_paso_para_realizar_rollitos_de_acelga_con_quinoa_resultado_final_0fe62173_800x800.jpg
Calabazas rellenas,80.0,185.0,"['calabazas medianas tipo violín', 'quinoa tricolor', 'garbanzos cocidos', 'piñones', 'arándanos rojos secos', 'perejil', 'aceite de oliva virgen extra', 'sal', 'pimienta', 'cúrcuma', 'espinacas frescas']",0,0,0,0,0,https://www.lecturas.com/recetas/calabazas-rellenas_8745.html,https://content-recetas.lecturas.com/medio/2019/12/16/paso_a_paso_para_realizar_calabazas_rellenas_resultado_final_aa31c1d0_800x800.jpg
Bocaditos de calabaza y puré,50.0,305.0,"['calabaza tipo cacahuete', 'cebolla', 'patatas', 'queso rallado', 'espinacas congeladas', 'tomillo', 'leche', 'mantequilla', 'nueces pecanas', 'aceite', 'sal', 'pimienta']",1,1,0,0,0,https://www.lecturas.com/recetas/bocaditos-calabaza-y-pure_8800.html,https://content-recetas.lecturas.com/medio/2019/12/13/paso_a_paso_para_realizar_bocaditos_de_calabaza_y_pure_resultado_final_e7761560_800x800.jpg
Hatillos de col con carne picada y frutos secos,50.0,185.0,"['coles', 'pan duro', 'leche', 'carne picada ternera', 'carne picada de cerdo', 'piñones', 'uvas pasas', 'orejones de albaricoque', 'avellanas', 'cebolla', 'tomate triturado', 'vino rancio', 'aceite de oliva virgen extra', 'sal', 'pimienta', 'dientes de ajo', 'almendras tostadas', 'galletas tipo María', 'perejil']",0,0,0,0,0,https://www.lecturas.com/recetas/hatillos-col-carne-picada-y-frutos-secos_8757.html,https://content-recetas.lecturas.com/medio/2019/11/25/paso_a_paso_para_realizar_hatillos_de_col_con_carne_picada_y_frutos_secos_resultado_final_8157c58f_800x800.jpg
Paté de setas con nueces,40.0,,"['mantequilla', 'champiñones', 'cebolla', 'diente de ajo', 'queso blanco', 'sal', 'pimienta', 'tomillo fresco picado', 'nuez moscada', 'vino de marsala', 'gelatina en polvo', 'nueces peladas']",1,1,0,0,0,https://www.lecturas.com/recetas/pate-setas-nueces_8235.html,https://content-recetas.lecturas.com/medio/2019/10/31/pate_de_setas_con_nueces_1859a033_800x800.jpg
Patatas a la riojana,50.0,340.0,"['patatas', 'cebolla', 'ajos', 'chorizos', 'pimientos verdes', 'caldo de carne', 'pimentón dulce', 'pimentón picante', 'aceite', 'sal', 'laurel']",1,1,0,0,0,https://www.lecturas.com/recetas/patatas-a-riojana_4071.html,https://content-recetas.lecturas.com/medio/2019/09/27/patatas_a_la_riojana_3301dd96_800x800.jpg
Guisantes y microguisantes en nace de algas y té verde,40.0,,"['alga kombu seca', 'boletus en polvo', 'agua mineral', 'sal', 'guisantes frescos', 'guisantes microgreens', 'agua mineral', 'sal', 'té sencha', 'leticina de soja']",0,0,0,0,0,https://www.lecturas.com/recetas/guisantes-y-microguisantes-nace-algas-y-te-verde_4922.html,https://content-recetas.lecturas.com/medio/2018/07/19/guisantes-y-microguisantes-en-nace-de-algas-y-te-verde_9a595a93_800x800.jpg
Tallarines de calabacín con shiitake y huevo,35.0,320.0,"['setas shiitake', 'huevos grandes', 'calabacines medianos', 'dientes de ajo', 'aceite de oliva', 'perejil', 'sal', 'pimienta', 'pimienta rosa en grano']",0,0,0,0,0,https://www.lecturas.com/recetas/tallarines-calabacin-shiitake-y-huevo_8579.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_tallarines_de_calabacin_con_shiitake_y_huevo_resultado_final_1532abc2_800x800.jpg
Salteado de verduras de primavera con vinagreta,60.0,,"['tirabeques', 'judías verdes finas', 'guisantes baby con vaina', 'cebolleta', 'copos de avena', 'tamari', 'aceite de oliva virgen extra', 'sal', 'tomates cereza secos', 'anacardos', 'aceite de oliva virgen extra', 'vinagre de manzana', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/salteado-verduras-primavera-vinagreta_8470.html,https://content-recetas.lecturas.com/medio/2019/07/17/salteado_de_verduras_de_primavera_con_vinagreta_bfa3baad_800x800.jpg
Green maki,20.0,,"['alga nori', 'espinacas', 'aguacate', 'germinados', 'tamari', 'pipas de girasol remojadas de 3 a 8 horas', 'apios', 'cilantro', 'limones el zumo', 'sal', 'wasabi']",0,0,0,0,0,https://www.lecturas.com/recetas/green-maki_8538.html,https://content-recetas.lecturas.com/medio/2019/07/17/green_maki_d9f4b84a_800x800.jpg
Raw tempura,20.0,,"['calabacines', 'cebollas', 'espinacas', 'zanahorias', 'champiñones', 'anacardos remojados en agua de 3 a 8 horas', 'lino molido', 'levadura nutricional', 'sal marina', 'agua', 'pimienta', 'tamari', 'jengibre rallado', 'limones el zumo']",0,0,0,0,0,https://www.lecturas.com/recetas/raw-tempura_8541.html,https://content-recetas.lecturas.com/medio/2019/07/17/raw_tempura_c3bcf6ea_800x800.jpg
Zanahorias glaseadas con caldo de garbanzos y salsa de comino,140.0,,"['zanahorias con las hojas', 'aceite de coco', 'aceite vegetal', 'leche de soja', 'limón el zumo', 'sal', 'pimienta', 'comino', 'garbanzos en remojo', 'cebollas', 'nabo', 'topinambur', 'puerro la parte verde', 'patatas medianas', 'zanahoria', 'setas shiitake', 'tomates rallado', 'ajos con piel', 'tamari', 'pasta picante', 'aceite de oliva', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/zanahorias-glaseadas-caldo-garbanzos-y-salsa-comino_8259.html,https://content-recetas.lecturas.com/medio/2019/07/17/zanahorias_glaseadas_con_caldo_de_garbanzos_y_salsa_de_comino_b193c2ba_800x800.jpg
Menestra especial de coles,30.0,,"['coliflor morada pequeña', 'bimi', 'col china', 'tirabeques', 'chirivías', 'cebolla', 'ajos', 'caldo de verduras', 'pan', 'laurel', 'aceite', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/menestra-especial-coles_8340.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_menestra_especial_de_coles_resultado_final_1bb86bd6_800x800.jpg
Verduras en escabeche,20.0,,"['alcachofas', 'cebolletas', 'pimientos rojos baby', 'zanahorias baby', 'judías verdes redondas', 'vinagre de cava', 'laurel', 'aceite', 'sal', 'pimienta en grano']",0,0,0,0,0,https://www.lecturas.com/recetas/verduras-escabeche_8344.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_verduras_en_escabeche_resultado_final_13d40d73_800x800.jpg
Pastel de hortalizas con queso,60.0,,"['tomates', 'calabacines', 'berenjenas', 'tomates cereza', 'huevos', 'queso gouda', 'queso emmental rallado', 'queso parmesano rallado', 'queso mascarpone', 'queso ricota', 'albahaca', 'orégano', 'aceite', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/pastel-hortalizas-queso_8345.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_pastel_de_hortalizas_con_queso_resultado_final_c428c281_800x800.jpg
Patatas y espárragos verdes con salsa de yogur,35.0,169.0,"['patatas pequeñas', 'espárragos verdes', 'diente de ajo', 'yogur desnatado', 'limón el zumo', 'menta', 'cebollino', 'aceite de oliva', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/patatas-y-esparragos-verdes-salsa-yogur_331.html,https://content-recetas.lecturas.com/medio/2018/07/19/patatas-y-esparragos-verdes-con-salsa-de-yogur_f5904eeb_800x800.jpg
Coliflor con salsa de queso y beicon,25.0,315.0,"['coliflor', 'beicon', 'nata líquida', 'queso manchego rallado', 'perejil', 'aceite de oliva', 'pimienta negra', 'sal']",1,0,0,0,0,https://www.lecturas.com/recetas/coliflor-salsa-queso-y-beicon_260.html,https://content-recetas.lecturas.com/medio/2018/07/19/coliflor-con-salsa-de-queso-y-beicon_59195ca4_800x800.jpg
Tempura de verduras y gambones,30.0,,"['calabacín', 'zanahorias', 'pimientos rojos', 'espárragos verdes', 'gambones', 'huevo', 'harina', 'levadura', 'salsa de soja', 'vinagre de arroz', 'aceite de oliva', 'sal']",0,0,0,0,1,https://www.lecturas.com/recetas/tempura-verduras-y-gambones_1179.html,https://content-recetas.lecturas.com/medio/2018/07/19/tempura-de-verduras-y-gambones_4423709a_800x800.jpg
Brochetas de champiñones con chimichurri de mar,30.0,,"['champiñones', 'naranja el zumo', 'sirope de agave', 'tamari', 'aceite de oliva', 'mostaza', 'aceite de oliva', 'perejil', 'orégano seco', 'dientes de ajo', 'alga nori en copos', 'limones el zumo', 'pimienta', 'chile picante al gusto', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/brochetas-champinones-chimichurri-mar_8377.html,https://content-recetas.lecturas.com/medio/2019/07/17/brochetas_de_champinones_con_chimichurri_de_mar_ffd63c45_800x800.jpg
Patatas guisadas con pimentón y huevos,35.0,241.0,"['patata', 'dientes de ajo', 'tomates maduros', 'pimiento verde', 'cebolla', 'pimentón dulce', 'laurel', 'huevos', 'perejil picado', 'aceite de oliva', 'sal', 'pimienta negra']",0,0,0,0,0,https://www.lecturas.com/recetas/patatas-guisadas-pimenton-y-huevos_8398.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_patatas_guisadas_con_pimenton_y_huevos_resultado_final_d5fc4d54_800x800.jpg
Verduras asadas con bechamel de espinacas,45.0,249.0,"['cebolla roja', 'berenjena pequeña', 'calabacín', 'zanahoria', 'judías verdes', 'pimientos rojos', 'pimientos verdes', 'pimientos amarillos', 'queso emmental rallado', 'aceite de oliva', 'sal', 'pimienta', 'espinacas frescas', 'leche', 'harina', 'mantequilla', 'nuez moscada']",0,0,0,0,0,https://www.lecturas.com/recetas/verduras-asadas-bechamel-espinacas_8402.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_verduras_asadas_con_bechamel_de_espinacas_resultado_final_61cbe3a9_800x800.jpg
Chupitos de crema fría de pimiento asado,15.0,190.0,"['pimientos rojos', 'nata líquida', 'diente de ajo', 'albahaca', 'pimienta negra', 'aceite de oliva', 'sal', 'picatostes']",0,0,0,0,0,https://www.lecturas.com/recetas/chupitos-crema-fria-pimiento-asado_661.html,https://content-recetas.lecturas.com/medio/2019/04/24/chupitos_de_crema_fria_de_pimiento_asado_ba736094_800x800.jpg
Tempura de huevos de codorniz,30.0,,"['huevos de codorniz', 'espinacas hojas grandes', 'huevo', 'uvas pasas de corinto', 'piñones', 'harina', 'harina de maíz', 'levadura en polvo', 'salsa de soja', 'sal', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/tempura-huevos-codorniz_706.html,https://content-recetas.lecturas.com/medio/2019/04/24/tempura_de_huevos_de_codorniz_e13b18ef_800x800.jpg
Albóndigas con tomate,40.0,286.0,"['berenjenas', 'ajo', 'huevos', 'queso rallado', 'salsa de tomate', 'pan rallado', 'harina', 'aceite', 'sal', 'pimienta', 'perejil']",0,0,0,0,0,https://www.lecturas.com/recetas/albondigas-tomate_6403.html,https://content-recetas.lecturas.com/medio/2019/04/24/paso_a_paso_para_realizar_alba%C2%93ndigas_con_tomate_resultado_final_67cf3652_800x800.jpg
Bacalao confitado con crema de boniato y membrillo,50.0,286.0,"['lomos de bacalao desalado', 'dulce de membrillo', 'aceite de oliva suave', 'boniatos', 'puerro', 'mantequilla', 'sal', 'pimienta', 'aceite de oliva', 'chips de boniato', 'vino de oporto en reducción', 'piñones pelados']",0,0,0,0,0,https://www.lecturas.com/recetas/bacalao-confitado-crema-boniato-y-membrillo_6438.html,https://content-recetas.lecturas.com/medio/2019/04/03/paso_a_paso_para_realizar_bacalao_confitado_con_crema_de_boniato_y_membrillo_resultado_final_5a099adc_800x800.jpg
Patatas a la riojana con huevo,45.0,475.0,"['patatas medianas', 'huevos', 'cebollas', 'judías verdes', 'pimientos verdes', 'pimientos choriceros', 'laurel', 'caldo de verduras', 'pimentón', 'perejil', 'aceite', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/patatas-a-riojana-huevo_8148.html,https://content-recetas.lecturas.com/medio/2019/03/13/paso_a_paso_para_realizar_patatas_a_la_riojana_con_huevo_resultado_final_79cd7b67_800x800.jpg
"Timbal de calabaza, patata y queso",70.0,345.0,"['calabaza de unos 600 g', 'patatas', 'calabacín', 'leche', 'harina', 'mantequilla', 'queso rallado', 'aceite', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/timbal-calabaza-patata-y-queso_8149.html,https://content-recetas.lecturas.com/medio/2019/03/13/paso_a_paso_para_realizar_timbal_de_calabaza_patata_y_queso_resultado_final_978dbab7_800x800.jpg
"Timbal de patata, foie y manzana",60.0,,"['foie fresco cortado en rodajitas', 'manzanas', 'patatas', 'cebolleta', 'frutos rojos', 'vino de oporto', 'caldo de verduras', 'manzanas deshidratada', 'mantequilla', 'aceite', 'sal', 'pimienta']",0,0,0,0,0,https://www.lecturas.com/recetas/timbal-patata-foie-y-manzana_8157.html,https://content-recetas.lecturas.com/medio/2019/03/13/timbal_de_patata_foie_y_manzana_173ac2b2_800x800.jpg
Guisantes con huevo duro,30.0,,"['huevo', 'guisantes congelados', 'espárrago blanco en conserva', 'caldo de verduras', 'diente de ajo', 'perejil', 'aceite de oliva', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/guisantes-huevo-duro_349.html,https://content-recetas.lecturas.com/medio/2018/07/19/guisantes-con-huevo-duro_b2cccaa6_800x800.jpg
Espinacas con pasas y piñones,30.0,,"['espinacas frescas', 'beicon', 'piñones', 'uvas pasas', 'diente de ajo', 'aceite de oliva', 'sal']",1,0,0,0,1,https://www.lecturas.com/recetas/espinacas-pasas-y-pinones_3192.html,https://content-recetas.lecturas.com/medio/2018/07/19/espinacas-con-pasas-y-pinones_9bd1ef79_800x800.jpg
Espinacas a la cordobesa con picatostes,35.0,,"['espinacas', 'dientes de ajo', 'pimentón', 'vinagre', 'pan', 'sal', 'pimienta', 'aceite de oliva']",0,0,0,0,0,https://www.lecturas.com/recetas/espinacas-a-cordobesa-picatostes_3755.html,https://content-recetas.lecturas.com/medio/2018/07/19/espinacas-a-la-cordobesa-con-picatostes_1bc1b464_800x800.jpg
Coliflor horneada,40.0,120.0,"['coliflor', 'cúrcuma', 'pimentón', 'comino', 'cayena molida', 'diente de ajo', 'perejil', 'azúcar moreno', 'aceite de oliva virgen extra', 'sal']",0,0,0,0,0,https://www.lecturas.com/recetas/coliflor-horneada_6263.html,https://content-recetas.lecturas.com/medio/2018/11/23/coliflor_horneada_ebb650df_800x800.jpg
